date,amount,category,entity,currency,gl_code,cost_center,source_file
2023-06-16,22569.08,Legal,LATHAM & WATKINS,USD,GL-8924,CC-98,mock_enterprise_spend.csv
2023-06-16,3300.32,Logistics,XPO,USD,GL-5435,CC-73,mock_enterprise_spend.csv
2023-06-16,15595.11,Marketing,MARKETO,USD,GL-3736,CC-10,mock_enterprise_spend.csv
2023-06-16,3069.54,Office Supplies,STAPLES,USD,GL-7755,CC-33,mock_enterprise_spend.csv
2023-06-16,5730.19,Marketing,MARKETO,USD,GL-3014,CC-65,mock_enterprise_spend.csv
2023-06-16,3580.56,Office Supplies,AMAZON BUSINESS,USD,GL-4368,CC-78,mock_enterprise_spend.csv
2023-06-16,4247.33,Payroll,PAYCHEX,USD,GL-3320,CC-65,mock_enterprise_spend.csv
2023-06-16,27986.34,Cloud Infrastructure,AWS,USD,GL-6850,CC-29,mock_enterprise_spend.csv
2023-06-17,4892.19,Travel & Expenses,AMERICAN AIRLINES,USD,GL-1804,CC-72,mock_enterprise_spend.csv
2023-06-17,2810.56,Office Supplies,WBMASON,USD,GL-2780,CC-10,mock_enterprise_spend.csv
2023-06-17,431.05,Logistics,MAERSK,USD,GL-3360,CC-48,mock_enterprise_spend.csv
2023-06-17,3769.33,SaaS,SLACK,USD,GL-9078,CC-18,mock_enterprise_spend.csv
2023-06-18,1525.36,Travel & Expenses,AMERICAN AIRLINES,USD,GL-2514,CC-72,mock_enterprise_spend.csv
2023-06-18,42968.0,Marketing,MAILCHIMP,USD,GL-3521,CC-99,mock_enterprise_spend.csv
2023-06-18,1324.78,SaaS,SLACK,USD,GL-8363,CC-97,mock_enterprise_spend.csv
2023-06-18,2953.71,Logistics,FEDEX,USD,GL-4752,CC-52,mock_enterprise_spend.csv
2023-06-18,844.29,Travel & Expenses,UNITED,USD,GL-1924,CC-60,mock_enterprise_spend.csv
2023-06-18,3551.03,Travel & Expenses,LYFT,USD,GL-2979,CC-74,mock_enterprise_spend.csv
2023-06-18,858.6,Travel & Expenses,LYFT,USD,GL-5891,CC-28,mock_enterprise_spend.csv
2023-06-18,24315.14,Legal,KIRKLAND & ELLIS,USD,GL-7887,CC-23,mock_enterprise_spend.csv
2023-06-18,799.66,Office Supplies,AMAZON BUSINESS,USD,GL-3976,CC-66,mock_enterprise_spend.csv
2023-06-19,20337.6,Legal,LATHAM & WATKINS,USD,GL-8839,CC-84,mock_enterprise_spend.csv
2023-06-19,1541.26,Logistics,RYDER,USD,GL-3664,CC-48,mock_enterprise_spend.csv
2023-06-19,1024.92,SaaS,WORKDAY,USD,GL-4167,CC-88,mock_enterprise_spend.csv
2023-06-19,10198.55,SaaS,DOCUSIGN,USD,GL-6370,CC-35,mock_enterprise_spend.csv
2023-06-19,18142.74,Professional Services,KPMG,USD,GL-5408,CC-33,mock_enterprise_spend.csv
2023-06-19,24237.64,Legal,SKADDEN,USD,GL-1606,CC-72,mock_enterprise_spend.csv
2023-06-20,32827.38,Legal,KIRKLAND & ELLIS,USD,GL-9583,CC-11,mock_enterprise_spend.csv
2023-06-20,2057.08,Logistics,UPS,USD,GL-6039,CC-16,mock_enterprise_spend.csv
2023-06-20,2385.11,Travel & Expenses,UBER,USD,GL-1819,CC-44,mock_enterprise_spend.csv
2023-06-20,1543.41,SaaS,HUBSPOT,USD,GL-3170,CC-15,mock_enterprise_spend.csv
2023-06-20,7401.96,Marketing,LINKEDIN ADS,USD,GL-8429,CC-90,mock_enterprise_spend.csv
2023-06-20,16804.9,Professional Services,ACCENTURE,USD,GL-8113,CC-51,mock_enterprise_spend.csv
2023-06-20,18909.5,Payroll,GUSTO,USD,GL-2970,CC-20,mock_enterprise_spend.csv
2023-06-20,23474.54,Legal,SKADDEN,USD,GL-9168,CC-76,mock_enterprise_spend.csv
2023-06-20,4171.43,Logistics,UPS,USD,GL-8058,CC-94,mock_enterprise_spend.csv
2023-06-21,61103.87,Cloud Infrastructure,DATADOG,USD,GL-2846,CC-54,mock_enterprise_spend.csv
2023-06-21,4121.85,SaaS,ASANA,USD,GL-3066,CC-29,mock_enterprise_spend.csv
2023-06-21,42445.23,Payroll,GUSTO,USD,GL-5161,CC-53,mock_enterprise_spend.csv
2023-06-21,24367.46,Legal,SKADDEN,USD,GL-4099,CC-43,mock_enterprise_spend.csv
2023-06-21,1068.68,Office Supplies,WBMASON,USD,GL-6496,CC-35,mock_enterprise_spend.csv
2023-06-21,28915.0,Legal,COOLEY,USD,GL-4678,CC-13,mock_enterprise_spend.csv
2023-06-22,105874.77,Payroll,PAYCHEX,USD,GL-6680,CC-24,mock_enterprise_spend.csv
2023-06-22,34147.7,Marketing,MARKETO,USD,GL-3033,CC-16,mock_enterprise_spend.csv
2023-06-22,58628.11,Cloud Infrastructure,DATADOG,USD,GL-2508,CC-72,mock_enterprise_spend.csv
2023-06-22,1117.92,Office Supplies,AMAZON BUSINESS,USD,GL-3687,CC-75,mock_enterprise_spend.csv
2023-06-22,30365.8,Marketing,GOOGLE ADS,USD,GL-5190,CC-99,mock_enterprise_spend.csv
2023-06-22,2848.38,Logistics,UPS,USD,GL-4253,CC-54,mock_enterprise_spend.csv
2023-06-22,100604.89,Cloud Infrastructure,AWS,USD,GL-2457,CC-72,mock_enterprise_spend.csv
2023-06-23,29267.21,Legal,LATHAM & WATKINS,USD,GL-5660,CC-27,mock_enterprise_spend.csv
2023-06-23,19392.4,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-2382,CC-28,mock_enterprise_spend.csv
2023-06-23,606.37,Office Supplies,OFFICE DEPOT,USD,GL-3220,CC-18,mock_enterprise_spend.csv
2023-06-23,8757.37,SaaS,NOTION,USD,GL-6751,CC-97,mock_enterprise_spend.csv
2023-06-23,20168.15,Professional Services,ACCENTURE,USD,GL-5648,CC-14,mock_enterprise_spend.csv
2023-06-24,18492.14,Marketing,LINKEDIN ADS,USD,GL-3525,CC-76,mock_enterprise_spend.csv
2023-06-24,15443.82,Professional Services,SLALOM,USD,GL-5912,CC-59,mock_enterprise_spend.csv
2023-06-24,12667.64,Payroll,GUSTO,USD,GL-5896,CC-83,mock_enterprise_spend.csv
2023-06-24,2316.05,SaaS,WORKDAY,USD,GL-6902,CC-14,mock_enterprise_spend.csv
2023-06-24,23083.98,Professional Services,KPMG,USD,GL-4991,CC-65,mock_enterprise_spend.csv
2023-06-24,7147.07,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-8123,CC-33,mock_enterprise_spend.csv
2023-06-25,5124.78,SaaS,DOCUSIGN,USD,GL-5541,CC-46,mock_enterprise_spend.csv
2023-06-25,2273.05,SaaS,SLACK,USD,GL-7157,CC-30,mock_enterprise_spend.csv
2023-06-25,2081.4,Travel & Expenses,MARRIOTT,USD,GL-7473,CC-94,mock_enterprise_spend.csv
2023-06-25,3275.62,Travel & Expenses,MARRIOTT,USD,GL-3708,CC-68,mock_enterprise_spend.csv
2023-06-26,18657.47,Payroll,ADP,USD,GL-3318,CC-99,mock_enterprise_spend.csv
2023-06-26,3506.36,Marketing,FACEBOOK ADS,USD,GL-9135,CC-12,mock_enterprise_spend.csv
2023-06-26,48389.2,Marketing,FACEBOOK ADS,USD,GL-2085,CC-59,mock_enterprise_spend.csv
2023-06-26,410.86,Office Supplies,OFFICE DEPOT,USD,GL-1151,CC-47,mock_enterprise_spend.csv
2023-06-26,2997.06,Office Supplies,AMAZON BUSINESS,USD,GL-1714,CC-56,mock_enterprise_spend.csv
2023-06-26,9284.33,Cloud Infrastructure,AWS,USD,GL-9698,CC-68,mock_enterprise_spend.csv
2023-06-27,2029.92,Office Supplies,WBMASON,USD,GL-7542,CC-49,mock_enterprise_spend.csv
2023-06-27,14016.01,Payroll,GUSTO,USD,GL-4175,CC-82,mock_enterprise_spend.csv
2023-06-27,26589.44,Professional Services,MCKINSEY,USD,GL-5277,CC-56,mock_enterprise_spend.csv
2023-06-27,3553.78,Travel & Expenses,MARRIOTT,USD,GL-7113,CC-32,mock_enterprise_spend.csv
2023-06-27,32802.5,Professional Services,SLALOM,USD,GL-1435,CC-13,mock_enterprise_spend.csv
2023-06-27,39417.32,Professional Services,DELOITTE,USD,GL-7234,CC-85,mock_enterprise_spend.csv
2023-06-27,3406.18,Logistics,RYDER,USD,GL-7931,CC-21,mock_enterprise_spend.csv
2023-06-27,3049.19,Logistics,FEDEX,USD,GL-8174,CC-83,mock_enterprise_spend.csv
2023-06-28,18042.97,SaaS,ZENDESK,USD,GL-9557,CC-85,mock_enterprise_spend.csv
2023-06-28,236347.22,Cloud Infrastructure,DATADOG,USD,GL-9161,CC-40,mock_enterprise_spend.csv
2023-06-28,4014.25,SaaS,NOTION,USD,GL-2212,CC-70,mock_enterprise_spend.csv
2023-06-28,675.26,SaaS,GTLAB,USD,GL-5891,CC-56,mock_enterprise_spend.csv
2023-06-28,1976.47,SaaS,ZENDESK,USD,GL-7290,CC-71,mock_enterprise_spend.csv
2023-06-28,3601.45,Logistics,RYDER,USD,GL-8691,CC-15,mock_enterprise_spend.csv
2023-06-28,35464.1,Professional Services,ACCENTURE,USD,GL-3722,CC-44,mock_enterprise_spend.csv
2023-06-28,6587.05,Payroll,PAYCHEX,USD,GL-6668,CC-82,mock_enterprise_spend.csv
2023-06-29,27148.27,Professional Services,DELOITTE,USD,GL-6344,CC-98,mock_enterprise_spend.csv
2023-06-29,3048.61,Logistics,FEDEX,USD,GL-6789,CC-79,mock_enterprise_spend.csv
2023-06-29,27724.8,Legal,KIRKLAND & ELLIS,USD,GL-6468,CC-35,mock_enterprise_spend.csv
2023-06-29,15181.92,Professional Services,DELOITTE,USD,GL-8025,CC-62,mock_enterprise_spend.csv
2023-06-29,3495.6,Travel & Expenses,LYFT,USD,GL-1664,CC-59,mock_enterprise_spend.csv
2023-06-29,13101.1,Marketing,MARKETO,USD,GL-4048,CC-21,mock_enterprise_spend.csv
2023-06-29,7790.36,Cloud Infrastructure,AZURE,USD,GL-1347,CC-88,mock_enterprise_spend.csv
2023-06-29,126.2,Office Supplies,AMAZON BUSINESS,USD,GL-3807,CC-12,mock_enterprise_spend.csv
2023-06-29,17651.85,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-4075,CC-80,mock_enterprise_spend.csv
2023-06-29,4902.83,Office Supplies,AMAZON BUSINESS,USD,GL-4539,CC-82,mock_enterprise_spend.csv
2023-06-29,4962.95,Logistics,RYDER,USD,GL-9222,CC-14,mock_enterprise_spend.csv
2023-06-30,3341.93,Logistics,RYDER,USD,GL-1665,CC-20,mock_enterprise_spend.csv
2023-06-30,937.86,Logistics,XPO,USD,GL-1464,CC-68,mock_enterprise_spend.csv
2023-06-30,1343.6,SaaS,GTLAB,USD,GL-4700,CC-10,mock_enterprise_spend.csv
2023-06-30,4531.23,Logistics,DHL,USD,GL-7143,CC-38,mock_enterprise_spend.csv
2023-07-01,870.58,Office Supplies,AMAZON BUSINESS,USD,GL-9133,CC-89,mock_enterprise_spend.csv
2023-07-01,3374.29,Logistics,XPO,USD,GL-6185,CC-43,mock_enterprise_spend.csv
2023-07-01,18873.52,Professional Services,SLALOM,USD,GL-4721,CC-32,mock_enterprise_spend.csv
2023-07-01,32631.18,Marketing,MARKETO,USD,GL-8598,CC-98,mock_enterprise_spend.csv
2023-07-01,1752.59,Office Supplies,AMAZON BUSINESS,USD,GL-6386,CC-92,mock_enterprise_spend.csv
2023-07-01,20802.7,Professional Services,ACCENTURE,USD,GL-6016,CC-87,mock_enterprise_spend.csv
2023-07-01,1830.39,Office Supplies,STAPLES,USD,GL-8206,CC-20,mock_enterprise_spend.csv
2023-07-02,2806.55,Office Supplies,STAPLES,USD,GL-6983,CC-42,mock_enterprise_spend.csv
2023-07-02,480527.1,Cloud Infrastructure,DATADOG,USD,GL-9422,CC-23,mock_enterprise_spend.csv
2023-07-02,44467.23,Marketing,MARKETO,USD,GL-5514,CC-97,mock_enterprise_spend.csv
2023-07-03,39476.12,Legal,WILSON SONSINI,USD,GL-4734,CC-88,mock_enterprise_spend.csv
2023-07-03,25413.29,Legal,KIRKLAND & ELLIS,USD,GL-5238,CC-86,mock_enterprise_spend.csv
2023-07-03,26199.93,Payroll,RIPPLING,USD,GL-4812,CC-47,mock_enterprise_spend.csv
2023-07-03,23353.12,Professional Services,ACCENTURE,USD,GL-3086,CC-71,mock_enterprise_spend.csv
2023-07-03,3156.15,Office Supplies,WBMASON,USD,GL-7920,CC-22,mock_enterprise_spend.csv
2023-07-03,32627.98,Cloud Infrastructure,SNOWFLAKE,USD,GL-6655,CC-56,mock_enterprise_spend.csv
2023-07-04,32806.53,Professional Services,ACCENTURE,USD,GL-3467,CC-37,mock_enterprise_spend.csv
2023-07-04,17857.36,Legal,LATHAM & WATKINS,USD,GL-1699,CC-46,mock_enterprise_spend.csv
2023-07-04,8144.86,SaaS,SLACK,USD,GL-4731,CC-22,mock_enterprise_spend.csv
2023-07-04,13087.26,Marketing,LINKEDIN ADS,USD,GL-4341,CC-84,mock_enterprise_spend.csv
2023-07-04,24678.37,Marketing,GOOGLE ADS,USD,GL-1173,CC-30,mock_enterprise_spend.csv
2023-07-04,2328.77,Travel & Expenses,MARRIOTT,USD,GL-6473,CC-12,mock_enterprise_spend.csv
2023-07-04,2470.04,Logistics,DHL,USD,GL-8973,CC-66,mock_enterprise_spend.csv
2023-07-04,28386.74,Professional Services,DELOITTE,USD,GL-4115,CC-89,mock_enterprise_spend.csv
2023-07-05,27124.94,Legal,SKADDEN,USD,GL-7877,CC-78,mock_enterprise_spend.csv
2023-07-05,4834.78,Logistics,XPO,USD,GL-6352,CC-94,mock_enterprise_spend.csv
2023-07-05,6150.07,Payroll,DEEL,USD,GL-4077,CC-18,mock_enterprise_spend.csv
2023-07-05,1247.37,Travel & Expenses,HILTON,USD,GL-6685,CC-46,mock_enterprise_spend.csv
2023-07-05,7583.21,Payroll,RIPPLING,USD,GL-1947,CC-90,mock_enterprise_spend.csv
2023-07-06,1664.44,SaaS,ZENDESK,USD,GL-2415,CC-33,mock_enterprise_spend.csv
2023-07-06,4167.5,Payroll,PAYCHEX,USD,GL-6252,CC-44,mock_enterprise_spend.csv
2023-07-06,20558.81,Payroll,ADP,USD,GL-6350,CC-87,mock_enterprise_spend.csv
2023-07-06,10240.76,Legal,SKADDEN,USD,GL-7745,CC-84,mock_enterprise_spend.csv
2023-07-06,2507.01,Travel & Expenses,MARRIOTT,USD,GL-1589,CC-14,mock_enterprise_spend.csv
2023-07-07,25031.04,Legal,COOLEY,USD,GL-7853,CC-59,mock_enterprise_spend.csv
2023-07-07,25875.27,Legal,WILSON SONSINI,USD,GL-1368,CC-38,mock_enterprise_spend.csv
2023-07-07,4347.24,SaaS,ZENDESK,USD,GL-1241,CC-73,mock_enterprise_spend.csv
2023-07-07,294.01,Office Supplies,AMAZON BUSINESS,USD,GL-6085,CC-38,mock_enterprise_spend.csv
2023-07-08,3287.96,Logistics,UPS,USD,GL-7160,CC-64,mock_enterprise_spend.csv
2023-07-08,23288.09,Professional Services,EY,USD,GL-3955,CC-62,mock_enterprise_spend.csv
2023-07-08,22318.9,Professional Services,ACCENTURE,USD,GL-2540,CC-68,mock_enterprise_spend.csv
2023-07-08,37878.01,Payroll,ADP,USD,GL-9486,CC-33,mock_enterprise_spend.csv
2023-07-09,2720.48,Office Supplies,WBMASON,USD,GL-1916,CC-72,mock_enterprise_spend.csv
2023-07-09,4850.6,Travel & Expenses,LYFT,USD,GL-7195,CC-44,mock_enterprise_spend.csv
2023-07-09,554.37,Office Supplies,STAPLES,USD,GL-4188,CC-41,mock_enterprise_spend.csv
2023-07-10,68284.43,Cloud Infrastructure,SNOWFLAKE,USD,GL-7449,CC-57,mock_enterprise_spend.csv
2023-07-10,9694.54,Marketing,MAILCHIMP,USD,GL-8515,CC-99,mock_enterprise_spend.csv
2023-07-10,37108.78,Professional Services,KPMG,USD,GL-9966,CC-92,mock_enterprise_spend.csv
2023-07-10,47389.95,Marketing,MARKETO,USD,GL-6850,CC-19,mock_enterprise_spend.csv
2023-07-10,798.61,SaaS,HUBSPOT,USD,GL-9070,CC-37,mock_enterprise_spend.csv
2023-07-10,14654.87,Legal,KIRKLAND & ELLIS,USD,GL-3071,CC-40,mock_enterprise_spend.csv
2023-07-10,7336.82,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-8620,CC-59,mock_enterprise_spend.csv
2023-07-11,6834.25,Cloud Infrastructure,DATADOG,USD,GL-4501,CC-60,mock_enterprise_spend.csv
2023-07-11,1000.52,Logistics,DHL,USD,GL-9925,CC-95,mock_enterprise_spend.csv
2023-07-11,19607.82,Marketing,MARKETO,USD,GL-5924,CC-73,mock_enterprise_spend.csv
2023-07-11,1748.68,Travel & Expenses,AMERICAN AIRLINES,USD,GL-2285,CC-36,mock_enterprise_spend.csv
2023-07-11,191.83,Logistics,RYDER,USD,GL-1695,CC-50,mock_enterprise_spend.csv
2023-07-11,1013.39,Travel & Expenses,MARRIOTT,USD,GL-8368,CC-65,mock_enterprise_spend.csv
2023-07-11,3936.07,Travel & Expenses,DELTA,USD,GL-8048,CC-85,mock_enterprise_spend.csv
2023-07-12,49523.97,Marketing,LINKEDIN ADS,USD,GL-4650,CC-86,mock_enterprise_spend.csv
2023-07-12,26984.22,Payroll,GUSTO,USD,GL-7114,CC-20,mock_enterprise_spend.csv
2023-07-12,29297.43,Legal,SKADDEN,USD,GL-9370,CC-59,mock_enterprise_spend.csv
2023-07-12,3910.26,Logistics,DHL,USD,GL-8961,CC-13,mock_enterprise_spend.csv
2023-07-12,28899.92,Payroll,ADP,USD,GL-2448,CC-59,mock_enterprise_spend.csv
2023-07-12,4918.43,Logistics,UPS,USD,GL-4372,CC-72,mock_enterprise_spend.csv
2023-07-12,1449.69,Office Supplies,STAPLES,USD,GL-5860,CC-95,mock_enterprise_spend.csv
2023-07-13,2486.78,Logistics,FEDEX,USD,GL-9491,CC-69,mock_enterprise_spend.csv
2023-07-13,11011.5,Marketing,MAILCHIMP,USD,GL-2733,CC-88,mock_enterprise_spend.csv
2023-07-13,32172.05,Cloud Infrastructure,AWS,USD,GL-5960,CC-35,mock_enterprise_spend.csv
2023-07-14,1288.7,Travel & Expenses,HILTON,USD,GL-8418,CC-44,mock_enterprise_spend.csv
2023-07-14,20695.7,Professional Services,SLALOM,USD,GL-3964,CC-52,mock_enterprise_spend.csv
2023-07-14,18954.04,Legal,COOLEY,USD,GL-6176,CC-28,mock_enterprise_spend.csv
2023-07-14,26589.92,Marketing,LINKEDIN ADS,USD,GL-8801,CC-69,mock_enterprise_spend.csv
2023-07-14,4323.99,Logistics,FEDEX,USD,GL-8557,CC-25,mock_enterprise_spend.csv
2023-07-14,3710.05,Payroll,GUSTO,USD,GL-4437,CC-37,mock_enterprise_spend.csv
2023-07-14,3197.98,Logistics,DHL,USD,GL-6166,CC-67,mock_enterprise_spend.csv
2023-07-14,24620.08,SaaS,GTLAB,USD,GL-7348,CC-34,mock_enterprise_spend.csv
2023-07-14,4608.32,Travel & Expenses,MARRIOTT,USD,GL-1495,CC-18,mock_enterprise_spend.csv
2023-07-14,17346.81,Cloud Infrastructure,AWS,USD,GL-7183,CC-35,mock_enterprise_spend.csv
2023-07-15,2617.8,Logistics,MAERSK,USD,GL-1058,CC-82,mock_enterprise_spend.csv
2023-07-15,682.94,Office Supplies,AMAZON BUSINESS,USD,GL-9261,CC-51,mock_enterprise_spend.csv
2023-07-15,1477.61,Office Supplies,STAPLES,USD,GL-3052,CC-78,mock_enterprise_spend.csv
2023-07-15,50507.49,Payroll,RIPPLING,USD,GL-6234,CC-51,mock_enterprise_spend.csv
2023-07-15,31026.61,Legal,WILSON SONSINI,USD,GL-2145,CC-48,mock_enterprise_spend.csv
2023-07-15,3488.75,Logistics,RYDER,USD,GL-2391,CC-98,mock_enterprise_spend.csv
2023-07-16,13341.43,Payroll,PAYCHEX,USD,GL-2808,CC-91,mock_enterprise_spend.csv
2023-07-16,3838.88,SaaS,SALESFORCE,USD,GL-1284,CC-82,mock_enterprise_spend.csv
2023-07-16,4001.55,Logistics,XPO,USD,GL-6594,CC-48,mock_enterprise_spend.csv
2023-07-16,27877.65,Cloud Infrastructure,AZURE,USD,GL-9497,CC-29,mock_enterprise_spend.csv
2023-07-16,7242.69,SaaS,GTLAB,USD,GL-3611,CC-63,mock_enterprise_spend.csv
2023-07-16,19795.32,Legal,SKADDEN,USD,GL-2850,CC-50,mock_enterprise_spend.csv
2023-07-16,480.26,Travel & Expenses,UBER,USD,GL-8155,CC-27,mock_enterprise_spend.csv
2023-07-17,35723.69,Professional Services,DELOITTE,USD,GL-4700,CC-66,mock_enterprise_spend.csv
2023-07-17,21170.01,Legal,SKADDEN,USD,GL-9133,CC-21,mock_enterprise_spend.csv
2023-07-17,1670.5,SaaS,WORKDAY,USD,GL-4650,CC-79,mock_enterprise_spend.csv
2023-07-17,32852.38,Professional Services,PWC,USD,GL-8404,CC-48,mock_enterprise_spend.csv
2023-07-17,3359.67,SaaS,NOTION,USD,GL-3118,CC-37,mock_enterprise_spend.csv
2023-07-17,6021.86,Cloud Infrastructure,SNOWFLAKE,USD,GL-8174,CC-73,mock_enterprise_spend.csv
2023-07-18,1431.12,SaaS,SLACK,USD,GL-8555,CC-79,mock_enterprise_spend.csv
2023-07-18,21585.94,Legal,LATHAM & WATKINS,USD,GL-8381,CC-26,mock_enterprise_spend.csv
2023-07-18,4989.77,Logistics,FEDEX,USD,GL-4857,CC-48,mock_enterprise_spend.csv
2023-07-19,8542.35,SaaS,HUBSPOT,USD,GL-8393,CC-45,mock_enterprise_spend.csv
2023-07-19,45487.04,Marketing,FACEBOOK ADS,USD,GL-4982,CC-71,mock_enterprise_spend.csv
2023-07-19,34640.77,Legal,WILSON SONSINI,USD,GL-6598,CC-65,mock_enterprise_spend.csv
2023-07-19,4105.37,Marketing,LINKEDIN ADS,USD,GL-3653,CC-19,mock_enterprise_spend.csv
2023-07-20,5571.99,SaaS,DOCUSIGN,USD,GL-7116,CC-80,mock_enterprise_spend.csv
2023-07-20,5306.17,Payroll,GUSTO,USD,GL-9401,CC-87,mock_enterprise_spend.csv
2023-07-20,118.62,Office Supplies,OFFICE DEPOT,USD,GL-5488,CC-81,mock_enterprise_spend.csv
2023-07-21,1875.1,Travel & Expenses,HILTON,USD,GL-6291,CC-57,mock_enterprise_spend.csv
2023-07-21,7982.4,Cloud Infrastructure,AWS,USD,GL-5280,CC-41,mock_enterprise_spend.csv
2023-07-21,12878.47,Professional Services,DELOITTE,USD,GL-2276,CC-83,mock_enterprise_spend.csv
2023-07-22,13307.76,SaaS,GTLAB,USD,GL-3421,CC-89,mock_enterprise_spend.csv
2023-07-22,20803.46,Legal,SKADDEN,USD,GL-5811,CC-57,mock_enterprise_spend.csv
2023-07-22,384.96,Office Supplies,WBMASON,USD,GL-2857,CC-32,mock_enterprise_spend.csv
2023-07-22,107586.72,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-2288,CC-80,mock_enterprise_spend.csv
2023-07-22,46278.52,Payroll,ADP,USD,GL-4126,CC-24,mock_enterprise_spend.csv
2023-07-23,552.28,Office Supplies,AMAZON BUSINESS,USD,GL-2492,CC-28,mock_enterprise_spend.csv
2023-07-23,3421.21,Payroll,ADP,USD,GL-3738,CC-79,mock_enterprise_spend.csv
2023-07-23,3657.86,Logistics,RYDER,USD,GL-2959,CC-93,mock_enterprise_spend.csv
2023-07-23,18245.41,Professional Services,MCKINSEY,USD,GL-1998,CC-12,mock_enterprise_spend.csv
2023-07-23,2547.95,Office Supplies,WBMASON,USD,GL-9631,CC-22,mock_enterprise_spend.csv
2023-07-23,15746.05,Professional Services,KPMG,USD,GL-6388,CC-82,mock_enterprise_spend.csv
2023-07-23,2307.55,Office Supplies,AMAZON BUSINESS,USD,GL-3018,CC-67,mock_enterprise_spend.csv
2023-07-23,11979.66,Professional Services,ACCENTURE,USD,GL-4193,CC-76,mock_enterprise_spend.csv
2023-07-24,7156.26,Professional Services,SLALOM,USD,GL-5779,CC-61,mock_enterprise_spend.csv
2023-07-24,3822.65,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-3764,CC-65,mock_enterprise_spend.csv
2023-07-24,4315.84,Office Supplies,STAPLES,USD,GL-9035,CC-50,mock_enterprise_spend.csv
2023-07-24,2398.45,Logistics,MAERSK,USD,GL-5246,CC-96,mock_enterprise_spend.csv
2023-07-24,1240843.0,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-2753,CC-52,mock_enterprise_spend.csv
2023-07-24,430.47,Office Supplies,AMAZON BUSINESS,USD,GL-7155,CC-26,mock_enterprise_spend.csv
2023-07-24,4725.02,Office Supplies,OFFICE DEPOT,USD,GL-1928,CC-91,mock_enterprise_spend.csv
2023-07-24,4647.6,Logistics,UPS,USD,GL-6208,CC-39,mock_enterprise_spend.csv
2023-07-24,19564.47,Legal,WILSON SONSINI,USD,GL-4181,CC-71,mock_enterprise_spend.csv
2023-07-24,2970.09,Travel & Expenses,LYFT,USD,GL-7782,CC-17,mock_enterprise_spend.csv
2023-07-24,994.12,SaaS,WORKDAY,USD,GL-4679,CC-82,mock_enterprise_spend.csv
2023-07-25,40898.21,Professional Services,KPMG,USD,GL-5711,CC-24,mock_enterprise_spend.csv
2023-07-25,66870.37,Payroll,RIPPLING,USD,GL-5591,CC-60,mock_enterprise_spend.csv
2023-07-25,2085.16,Office Supplies,AMAZON BUSINESS,USD,GL-2991,CC-25,mock_enterprise_spend.csv
2023-07-25,4427.5,Logistics,MAERSK,USD,GL-3953,CC-24,mock_enterprise_spend.csv
2023-07-25,2797.91,Office Supplies,AMAZON BUSINESS,USD,GL-6755,CC-24,mock_enterprise_spend.csv
2023-07-25,1453.3,SaaS,SLACK,USD,GL-4873,CC-64,mock_enterprise_spend.csv
2023-07-25,5113.71,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-2274,CC-16,mock_enterprise_spend.csv
2023-07-26,5060.93,SaaS,WORKDAY,USD,GL-5130,CC-25,mock_enterprise_spend.csv
2023-07-26,3803.35,SaaS,DOCUSIGN,USD,GL-7988,CC-92,mock_enterprise_spend.csv
2023-07-26,1611.89,Travel & Expenses,UBER,USD,GL-7810,CC-74,mock_enterprise_spend.csv
2023-07-26,24123.12,Legal,WILSON SONSINI,USD,GL-6636,CC-37,mock_enterprise_spend.csv
2023-07-26,3086.26,SaaS,WORKDAY,USD,GL-9243,CC-65,mock_enterprise_spend.csv
2023-07-27,36780.86,Marketing,HUBSPOT,USD,GL-3747,CC-83,mock_enterprise_spend.csv
2023-07-27,33103.51,Marketing,HUBSPOT,USD,GL-3338,CC-66,mock_enterprise_spend.csv
2023-07-27,24010.14,Legal,LATHAM & WATKINS,USD,GL-1255,CC-92,mock_enterprise_spend.csv
2023-07-28,38352.83,Marketing,HUBSPOT,USD,GL-8741,CC-79,mock_enterprise_spend.csv
2023-07-28,4118.06,Office Supplies,WBMASON,USD,GL-2139,CC-73,mock_enterprise_spend.csv
2023-07-28,3109.87,Travel & Expenses,LYFT,USD,GL-8371,CC-95,mock_enterprise_spend.csv
2023-07-28,36737.89,Marketing,HUBSPOT,USD,GL-9646,CC-98,mock_enterprise_spend.csv
2023-07-28,4761.15,Marketing,MAILCHIMP,USD,GL-1996,CC-69,mock_enterprise_spend.csv
2023-07-28,12951.14,Cloud Infrastructure,SNOWFLAKE,USD,GL-6318,CC-48,mock_enterprise_spend.csv
2023-07-28,11522.84,Payroll,GUSTO,USD,GL-1429,CC-88,mock_enterprise_spend.csv
2023-07-29,4135.81,Office Supplies,STAPLES,USD,GL-2593,CC-16,mock_enterprise_spend.csv
2023-07-29,372085.69,Payroll,PAYCHEX,USD,GL-2506,CC-76,mock_enterprise_spend.csv
2023-07-29,23958.86,Professional Services,ACCENTURE,USD,GL-1187,CC-91,mock_enterprise_spend.csv
